page	contenu	tome	ID	cID
256	Gratifications aux capitaines pour leur permettre de compléter leurs compagnies.	2	A101	C9374
256	Le Roi accorde 18 livres par homme perdu, aux capitaines de compagnies franches qui ont été au combat naval et au siège de Gibraltar.	2	A101	C9392
256	La compagnie de M. de Desgoutes Lasalle est en très mauvais état, elle n'a que 47 hommes au lieu de 100.	2	A101	C9386
256	Envoyer un état des capitaines de compagnie qui étaient au contact naval et au siège de Gibraltar, avec le nombre d'hommes morts de blessures et de maladies.	2	A101	C9364
256	Habillement des soldats.	2	A101	C9376
256	Le Ministre demande un état en 5 colonnes de tous les soldats du département de Rochefort.	2	A101	C9391
256	Réorganisation des compagnies franches.	2	A101	C9468
194	Envoi de 4154 livres pour le paiement de 18 livres accordées aux compangies franches de Rochefort pour chaque homme remplacé à la suite du combat de Gibaltar.	3	A101	C9362
194	Forçats libérés engagés dans les compagnies franches en 1702	3	A101	C9373
194	Comptabilité.	3	A101	C9344
195	Mesures relatives à l'embarquement des détachements des compagnies. Ne pas embarquer d'escouades sans un officier qui en prenne soin.	3	A101	C9425
195	Ordre du roi de compléter les compagnies.	3	A101	C9446
195	Retenir les appointements des officiers de compagnies incomplêtes.	3	A101	C9464
195	Les capitaines de compagnies demandent qu'on ne retienne plus l'écu par mois par compagnie pour faire courir après les déserteurs. Ils offrent de les faire reprendre eux-mêmes.	3	A101	C9396
195	Détachement de la compagnie du sieur Odon Desgouttes embarqué sur l'Hermione.	3	A101	C9355
195	La retenue de l'écu est supprimée. User du nouveau septième pendant trois mois.	3	A101	C9388
195	Habillement.	3	A101	C9377
195	Amnistie pour les déserteurs restés en Espagne et au Portugal.	3	A101	C9335
195	Les officiers de Marine pourront reprendre les soldats des compagnies franches qu se seraient engagés dans le troupes de terre et réciproquement.	3	A101	C9404
195	Compagnie de Chézac.	3	A101	C9342
195	Compagnie de Saint-Etienne.	3	A101	C9343
293	Passées en revue.	4	A101	C9449
293	Placet des sergents,caporaux et soldats des six compagnies franches de marine du département de Rochefort, de présent en quartier en la ville de La Rochelle, réclamant la fourniture de l'ustensile par l'habitant.	4	A101	C9450
293	Mémoire sur une convention qui a été proposée entre les capitaines des compagnies franches et les prévôts de la marine pour arrêter les déserteurs.	4	A101	C9432
293	Remplacement des armes perdues.	4	A101	C9463
294	Rapport de  monsieur du Guay sur le mauvais état des armes des troupes de marine.	4	A101	C9455
294	Rapport de monsieur de Moyencourt sur les armes des compagnies franches.	4	A101	C9456
294	Mauvais état des recrues.	4	A101	C9423
294	En faire la revue afin de les compléter.	4	A101	C9360
294	Les capitaines se sont emparés des trois mois d'avances qui ont été données aux soldats qui vont au Canada, sans leur faire donner des hardes. Faire connaitre les noms de ces officiers.	4	A101	C9398
294	Doivent être mises sur le pied de 100 hommes.	4	A101	C9350
294	Faire passer à Nantes, une compagnie franche de Rochefort dont les officiers ne soient pas bretons.	4	A101	C9370
294	Mémoire sur l'habillement des compagnies franches.	4	A101	C9431
294	Entretien des armes à la charge des capitaines.	4	A101	C9361
294	Lettre du ministre relation à l'habillement.	4	A101	C9417
294	Réclamation des capitaines de compagnie.	4	A101	C9466
294	Instruction des soldats canonniers.	4	A101	C9382
294	Mémoire au sujet de la compagnie du sieur de Percin.	4	A101	C9429
294	Les capitaines de compagnie héritiers de leurs soldats.	4	A101	C9395
294	Embarquement.	4	A101	C9359
294	Les soldats des compagnies franches de la Marine au département de Rochefort, adressent un placet au ministre pour se plaindre de ce que monsieur de la Galissonnière et le major les fassent travailler à leurs jardins de force et sans les payer sur menaces d'être passés par les verges.	4	A101	C9412
295	Sont incomplètes et mal tenues.	4	A101	C9478
295	Recrues.	4	A101	C9458
295	Soldat de la garnison du Cap ramené à La Rochelle sur un bateau marchand sur lequel et s'est embarqué furtivement.	4	A101	C9474
295	Mis en liberté. Ce prétendu soldat était le laquais de madame d'Arquian.	4	A101	C9426
295	Comptabilité.	4	A101	C9345
295	Les soldats de nouvelle levée qui sont à l'île d'Oléron sont tout nus et ils périront cet hiver, si on ne leur fait donner quelques hardes.	4	A101	C9409
295	Les soldats de nouvelle levée qui sont à l'île d'Oléron sont tout nus et ils périront cet hiver, si on ne leur fait donner quelques hardes.	4	A101	C9410
295	Les navires marchands qui vont au Canada sont obligé d'y porter des soldats.	4	A101	C9403
295	Capitation.	4	A101	C9340
295	Réduites à 35 hommes.	4	A101	C9467
295	Paiement.	4	A101	C9448
295	Uniforme des bombardiers.	4	A101	C9481
295	Hardes nécessaires aux soldats de nouvelle levée à l'île d'Oléron.	4	A101	C9380
294	Ordonnance du Roi du 8 octobre 1715 réduisant l'effectif des 100 compagnies franches de la Marine de 50 hommes à celui de 35.	5	A101	C9438
295	Les soldats réformés ne pouvant pas être payés en billets de banque qu'ils ne pouvaient pas négocier, le Conseil de Marine offre de leur donner les deux-cinquième en argent pour tout paiement.	5	A101	C9413
295	Les soldats congédiés auxquels il ne sera rien dû, recevront 4 livres chacun.	5	A101	C9406
295	Les soldats seront habillé désormais, à Rochefort.	5	A101	C9414
295	Les capitaines des compagnies du département de Rochefort demandent que les armateurs de l'escadre de M. Duguay-Trouin pour l'expédition de Rio-Janeiro, leur paient dix écus pour chaque soldat morts ou déserté pendant la campagne, refus déjà fait à M. de La Rochalart, l'année dernière.	5	A101	C9397
295	Solde.	5	A101	C9477
295	Habillement.	5	A101	C9378
295	Fifres.	5	A101	C9371
295	Effets fournis pour la traversée.	5	A101	C9357
295	Quatre compagnies destinées à la Louisiane, leur composition, les avantages qu'on fera aux soldats qui s'établiront dans la Colonie.	5	A101	C9454
295	Copie du Mémoire du Conseil de marine aux sieurs de Lause et Goury, capitaines d'infanterie de la Louisiane, sur le service qu'ils doivent rendre à l'ile d'Oléron.	5	A101	C9346
295	Ordonnance réduisant les compagnies de Bombardiers à 25 hommes.	5	A101	C9444
296	Les officiers et sous-officiers qui prennent soin des recrues à l'ile d'Oléron, toucheront la moitié en sus de leur paie ordinaire.	5	A101	C9405
296	Habillement.	5	A101	C9379
296	Recrues.	5	A101	C9459
296	Déserteurs.	5	A101	C9352
296		5	A101	N5495
296	Les soldats de nouvelle levée qui étaient à l'ile d'Oléron sont tous partis pour les Colonies.	5	A101	C9411
296	On distribue du pain aux bombardiers, à compte de leur solde.	5	A101	C9434
296	Les fifres des compagnies franches ne veulent plus servir.	5	A101	C9401
296	Formation de 4 compagnies pour la Louisiane.	5	A101	C9372
296	Etat des fusils, hallebardes, épées, bayonnettes, ceinturons et tambours des six compagnies détachées d'infanterie incorporées dans la Marine par ordre du Conseil de guerre remis au sieur de Beauchesne, commissaire de la Marine par le sieur de Moncrif, commissaire des guerres.	5	A101	C9367
296	Rôle des sergents, caporaux et soldats conservés et congédiés étant hors de service à cause de leur grand âge, blessures et infirmités des six compagnies incorporées dans la Marine du 23 avril 1716.	5	A101	C9470
296	Rôle des sergents, caporaux et soldats et tambours des compagnies de Gensac, de Belair, Marchand, Davalac, Dumortier et Des Micheaux, incorporés dans les troupes de la Marine par ordre du Conseil de guerre pour former 4 compagnies d'infanterie pour le service de Sa Majesté à la Louisiane.	5	A101	C9471
297	Mutinerie de soldats à l'ile d'Oléron.	5	A101	C9428
297	Etat des soldats âgés de 40 ans et plus, hors d'état de servir à la Louisiane.	5	A101	C9369
297	Etat des déserteurs.	5	A101	C9366
297	Lettre de M. de Moncrif au sujet des compagnies incorporées dans la Marine.	5	A101	C9415
297		5	A101	N5496
297	Capitation des soldats.	5	A101	C9339
297	Masse d'habillement pour les bombardiers.	5	A101	C9421
297		5	A101	N5497
297	Plus des deux tiers des soldats de la Marine vivent impunément avec des femmes de mauvaise vie, avec lesquelles ils logent en ville, arrêter cette débauche.	5	A101	C9451
297	Envoyer aux Colonies les compagnies les plus endettées.	5	A101	C9363
297	Capitation.	5	A101	C9341
297	Les fifres ne seront pas rétablis.	5	A101	C9402
297	Prêt des soldats pour le mois de juin 1717.	5	A101	C9453
297	Retenue sur le solde des bombardiers pour leur fournir un uniforme.	5	A101	C9465
298	Projet d'Ordonnance qui règle la retenue à faire sur la solde des gardes du Pavillon amiral, des gardes de la Marine et des bombardiers pour leur habillement. Commission réunie chez M. de La Galissonnière, à ce sujet. Articles additionnels proposés.	5	A101	C9452
298	Ordonnance qui change la peine des galères en celle de mort pour les soldats déserteurs des Compagnies franches.	5	A101	C9441
298	Droits des gouverneurs de provinces sur les Compagnies franches.	5	A101	C9351
298	Déserteurs.	5	A101	C9353
298	Les chapelles dans les casernes sont déclarées inutiles.	5	A101	C9399
298	Recrues.	5	A101	C9460
298	Registre matricule.	5	A101	C9461
298	Modification de la composition de la compagnie.	5	A101	C9427
298	Armement des soldats.	5	A101	C9336
298		5	A101	N5499
298	Traité avec le concierge des prisons pour la nourriture des prisonniers.	5	A101	C9480
298	Ordonnance pour dispenser les capitaines d'armes, sergents, caporaux et soldats des Compagnies franches de la Marine et des Compagnies des galères du paiement de la capitulation pendant l'année 1717.	5	A101	C9440
298	Mauvaises recrues.	5	A101	C9424
298	Le Conseil demande qu'on lui envoie un dessin figuré des habits des capitaines d'armes, sergents et soldats des compagnies franches de Rochefort.	5	A101	C9390
299	Rétablir, à Rochefort, une compagnie de trente apprentis canonniers.	5	A101	C9469
299		5	A101	N5500
299	Mémoire des déserteurs qui sont dans les prisons de Perpignan, Bellegarde, Mont-Louis, Carcassonne et Saint-Jean-Pied-de-Port.	5	A101	C9430
299	Etat des déserteurs ou vagabonds destinés pour aller servir aux îles, qui sont détenus dans les prisons de l'abbaye de Saint-Martin-des-Champs de Paris et de Chatellerault.	5	A101	C9365
299	Etat des noms des cinq soldats de la compagnie de Malmedy au régiment d'infanterie Dauphin, détenus dans les prisons de Saint-flour, à qui Son Altesse Royale a accordé grâce, pour avoir maltraité le sergent de leur compagnie, à condition d'aller servir aux îles.	5	A101	C9368
299	Saint-Domingue.	5	A101	C9472
299	Le Conseil adresse au Commandant du port une route pour faire passer à Brest les soldats débarqués à Rochefort de la flûte l'Eléphant, chemin que tiendront deux compagnies de la Marine, avec un lieutenant, un enseigne, deux gardes de la Marine, deux gardes pavillons, un sergent, deux caporaux, seize soldats de la Marine et un tambour pour aller à Brest, 31 jours de marche en séjour, étapes.	5	A101	C9389
300		5	A101	N5502
300	Les compagnies de L'Epineau, Duhoux et de Ravenel embarquent sur le Triton, à destination de la Martinique.	5	A101	C9400
300	Héritage des soldats morts, droits des capitaines et de la famille.	5	A101	C9381
300	Les soldats de marine du département de Rochefort faits prisonniers à Rio-Janeiro, ont continué à réclamer leur solde pendant le temps de leur détention. Le Roi, sur l'avis du Conseil de marine, a bien voulu accorder cette grâce à ceux de ces soldats qui existent encore.	5	A101	C9407
300	La demande des veuves est rejetée.	5	A101	C9387
300	Les Compagnies franches sont augmentées de 10 hommes et l'enseigne supprimée est rétablie.	5	A101	C9394
300	Mauvais recrutement pour les colonies; on y envoi des hommes qui sont plus propres à demander l'aumône qu'à porter un fusil.	5	A101	C9422
300	Les soldats de marine débarqués de l'Eléphant regagnant Brest, frais de route des officiers, sergents et soldats.	5	A101	C9408
300	Déserteurs.	5	A101	C9354
300	Juger les 15 déserteurs arrêtés, en exécuter un pour l'exemple, les faire tirer au sort dans ce but, les autres serviront aux Colonies.	5	A101	C9383
300	Saint-Domingue.	5	A101	C9473
301	Embarquement de deux détachements de troupes de la Marine sur les bâtiments marchands du sieur Montaudouin, les soldats toucheront 3 livres par mois en sus de la solde du Roi, les capitaines d'armes mangeront à la table du capitaine.	5	A101	C9358
301	Lettre du Conseil relative à l'envoi de troupes à Saint-Domingue.	5	A101	C9416
301	Deux soldats déserteurs de l'ile Royale sont condamnés aux galères et doivent être marqués d'une fleur de lis à la joue.	5	A101	C9347
301	Discussion entre l'armateur Montaudouin et les deux capitaines d'armes mis à sa disposition.	5	A101	C9349
301	La compagnie de Lambour passe à Brest.	5	A101	C9385
301		5	A101	N5503
301	La compagnie de Jamain passe à Brest.	5	A101	C9384
301	M. de La Galissonnière propose de mettre les recrues pour les Colonies, à l'ile d'Aix. Refusé.	5	A101	C9419
301	Soldats débarqués du Dromadaire envoyés à Brest.	5	A101	C9475
301	Détails de l'habillement des bombardiers.	5	A101	C9356
301	Ordonnance touchant la solde.	5	A101	C9445
301	M. de Ricouart, inspecteur des Compagnies franches, propose au Conseil de donner des gratifications aux capitaines des Compagnies qui ont fait les campagnes d'Amérique en 1716, 1717 et 1718.	5	A101	C9420
301	Difficultés de recrutement.	5	A101	C9348
302	Ordonnance relative aux indemnités dûes aux capitaines de compagnie.	5	A101	C9442
302		5	A101	N5505
302	On va donner la ration de pain gratis aux soldats de la Marine, comme cela se fait pour les troupes de terre.	5	A101	C9436
302	Solde des capitaines.	5	A101	C9476
302	Ordonnance du Roi défendant aux capitaines de compagnies d'engager des habitants domiciliés en l'ile de Ré, et à ces derniers de s'engager par fraude, sous peine des galères.	5	A101	C9439
