page	contenu	tome	ID	cID	lieu	test_lieu
116	Va servir à la Louisiane comme cadet à l'aiguilette. Sera passager sur la Somme.	9	P5756	C21419	['Louisiane', 'Somme']	Louisiane,Somme
118	Sera passager sur l'Orox, pour la Martinique.	9	P5874	C21677	['Orox', 'Martinique']	Orox,Martinique
125	Obtient son passage pour Saint Domingue.	9	P6156	C22487	['Saint Domingue']	Saint Domingue
132	Déserteur de la compagnie Fontais. Pris à Paris. Transféré à Rochefort.	9	P6563	C23517	['Paris', 'Rochefort']	Paris,Rochefort
144	A fait des dettes à Rochefort. Lui faire faire une ou deux campagnes pour lui permettre de s'acquitter, puis le renvoyer à Brest.	9	P7010	C25728	['Rochefort', 'Brest']	Rochefort,Brest
144	A fait embarquer sur la Gironde, six billes de bois de Cayenne pour M. de Maurepas.	9	P7010	C25729	['Gironde', 'Cayenne']	Gironde,Cayenne
144	Sera passager sur la Gironde.	9	P7010	C25731	['Gironde']	Gironde
147	A scellé à Saint Domingue les 26 coffres contenant les effets du feu sieur d'Orgeville.	9	P7186	C26301	['Saint Domingue', 'Orgeville']	Saint Domingue,Orgeville
147	Paiement de l'équipage du Vautour.	9	P7186	C26303	['Vautour']	Vautour
147	Lui adresser une facture des 80 canons envoyés à Saint Domingue.	9	P7186	C26302	['Saint Domingue']	Saint Domingue
147	Paiement de l'équipage du Vautour.	9	P7186	C26304	['Vautour']	Vautour
148	Va servir comme cadet dans les troupes du Canada. Sera passager sur le Rubis.	9	P7215	C26362	['Canada']	Canada
148	Va servir comme cadet dans les troupes du Canada. Sera passager sur le Rubis.	9	P7257	C26454	['Canada']	Canada
148	Va servir comme Cadet à la Louisiane. S'il ne peut pas embarquer sur la Somme, il sera détenu en prison jusqu'à son départ.	9	P7267	C26467	['Louisiane', 'Somme']	Louisiane,Somme
161	Bombardier. Désire aller servir à Cayenne.	9	P7954	C28493	['Cayenne']	Cayenne
163	Va servir, comme Cadet, au Canada. Sera passager sur le Rubis.	9	P8116	C29044	['Canada']	Canada
163	Soldat du régiment de Kance. Sera passager, avec sa femme, sur l'Orox, pour la Martinique.	9	P8150	C29118	['Orox', 'Martinique']	Orox,Martinique
165	Elève débarqué du Jason et resté à Rochefort. Le Ministre s’informe de ce qu’il y fait .	9	P8346	C30391	['Rochefort']	Rochefort
165	Sera au Bureau de Contrôle. On est content de lui. Restera à Rochefort.	9	P8346	C30393	['Rochefort']	Rochefort
166	Maître fondeur à l’arsenal de Toulon.	9	P8421	C30555	['Toulon']	Toulon
166	Maître fondeur à l’arsenal de Toulon.	9	P8421	C30556	['Toulon']	Toulon
167	Fournisseur. Envoi de bois de Bayonne à Rochefort.	9	P8448	C30623	['Bayonne', 'Rochefort']	Bayonne,Rochefort
167	Chargé d’ acheter 50 millions de brai pour Brest.	9	P8448	C30620	['Brest']	Brest
167	Fournira 92800 livres de brai sec de Bayonne.	9	P8448	C30622	['Bayonne']	Bayonne
167	Envoie à Rochefort 93 millions de brai sec. 	9	P8448	C30621	['Rochefort']	Rochefort
166	Soldat de la compagnie Des Herbiers. Demande à servir au Canada où il est établi. Accordé.	9	P8486	C30686	['Canada']	Canada
166	Commandant la frégate l’ Astrée sur les côtes du Maroc.  	9	P8879	C32224	['Maroc']	Maroc
168	Trésorier des Invalides à Marennes. Le Ministre lui accorde une gratification extraordinaire de 300 livres pour l’indemniser des dépenses que lui a occasionnée une opération faite par un oculiste.	9	P8513	C30771	['Invalides', 'Marennes']	Invalides,Marennes
169	Demande la place de commis aux classes à Royan. 	9	P8513	C30770	['Royan']	Royan
169	Sera passager avec sa famille sur le Rubis, pour Québec. 	9	P8558	C30910	['Rubis', 'Québec']	Rubis,Québec
170	Sergent dans les troupes de la Louisiane. Sera passager sur La Somme.	9	P8618	C31087	['Louisiane', 'La Somme']	Louisiane,La Somme
171	Poulieur. Appelé à l’ arsenal de Rochefort. Réclamé par les armateurs des Sables d’ Olonne comme indispensable pour l’armement des bateaux pêcheurs, étant le seul qui touche les compas de route.	9	P8712	C31355	['Rochefort', 'Sables d’ Olonne']	Rochefort,Sables d’ Olonne
171	Sous constructeur. Chargé de l’exploitation des bois de Lorraine. 	9	P8730	C31431	['Lorraine']	Lorraine
178	Domestique de Monsieur de Banailh. Réclame 300 livres au sieur de Combon, Enseigne.	9	P9005	C32639	['Combon']	Combon
180	A passé de Québec en France, sur le Jason.	9	P9083	C32866	['Québec', 'France']	Québec,France
180	Sa compagnie débarquée du Jason. Part de Rochefort pour Brest.	9	P9113	C32906	['Rochefort', 'Brest']	Rochefort,Brest
193	Reçoit ses instructions pour sa campagne sur les côtes du Maroc.	9	P9624	C35338	['Maroc']	Maroc
193	Demande qu’on lui délivre des pavois de draps bleus fleurdelisé. Accordé. Il relâchera à Cadix, et il convient que la frégate soit bien décorée.	9	P9624	C35336	['Demande', 'Cadix']	Demande,Cadix
194	Croise sur les côtes de Salé.	9	P9624	C35335	['Salé']	Salé
194	Rend compte que les batteries de l’île d’ Aix sont en grande partie dégradées et hors d’état de défense. Les visiter. 	9	P9624	C35337	['île d’ Aix']	île d’ Aix
199	Le Ministre l’autorise à disposer de 165 chênes d’une allée de ses bois de La Touche, en Saintonge.	9	P9805	C35879	['La Touche', 'Saintonge']	La Touche,Saintonge
201	De La Rochelle . Réclame la succession d’un de ses fils qu’elle dit être mort en 1735, en revenant de Saint Domingue. Rechercher le fait.	9	P9918	C36225	['La Rochelle', 'Saint Domingue']	La Rochelle,Saint Domingue
204	Fait les fonctions de lieutenant dans la compagnie des Herbiers.	9	P10048	C36608	['Herbiers']	Herbiers
206	Pilote de la balise, à la Louisiane. Le passage est accordé à sa femme qui va le rejoindre.	9	P10153	C36916	['Louisiane']	Louisiane
206	Sera passagère sur La Somme.	9	P10153	C36917	['La Somme']	La Somme
207	Enseigne réformé.Sera passager dur l’ Orox, pour la Martinique.	9	P10255	C37463	['Martinique']	Martinique
210	Recommandé par l ’archevêque de Bourges. Le Ministre lui accorde une place d ’Elève. L’ employer au Bureau des Colonies  .	9	P10433	C38005	['Bourges']	Bourges
210	Servira à Rochefort, aux appointements  de 600 livres .	9	P10433	C38006	['Rochefort']	Rochefort
214	A fait arrêter trois déserteurs des compagnies franches à Lorient. Les envoyer à Rochefort.	9	P10613	C38516	['Lorient', 'Rochefort']	Lorient,Rochefort
214	A livré 14 milliers de chanvre de Bretagne.	9	P10624	C38548	['Bretagne']	Bretagne
214	Fournit des chanvres de Riga qui sont reconnus de beaucoup supérieurs à ceux de Bretagne .	9	P10624	C38553	['Riga', 'Bretagne']	Riga,Bretagne
214	Arrivée à Rochefort de deux flûtes hollandaises chargées de chanvre du nord pour le sieur Violette.	9	P10624	C38549	['Rochefort']	Rochefort
215	Recette de 14225 livres de chanvre provenant les liens de balles de chanvre de Riga.	9	P10624	C38557	['Riga']	Riga
215	A envoyé à Rochefort 72 milliers de chanvre d Auvergne.	9	P10624	C38546	['Rochefort', 'Auvergne']	Rochefort,Auvergne
215	A fait venir un chargement de 160 milliers de chanvre de Riga.	9	P10624	C38547	['Riga']	Riga
215	Nouvelle arrivée de chanvre de Riga.	9	P10624	C38556	['Riga']	Riga
215	Enseigne de régiment de Karrer en garnison à Saint Domingue. Lui accorde le passage sur l'Orox .	9	P10651	C38632	['Saint Domingue', 'Orox']	Saint Domingue,Orox
216	Pilote-amiral entretenu commande la gabarre du Roi l'Alouette. Va porter à Lorient 579 barils de goudron.	9	P10695	C38783	['Lorient']	Lorient
3	Trésorier général des Ligues suisses et grisons, à Paris. Envoi de goudron à l'arsenal de Rochefort.	9	P260	C2193	['Ligues suisses et grisons', 'Paris', 'Rochefort']	Ligues suisses et grisons,Paris,Rochefort
4	Fourniture d'ancres fabriquées à Cosne.	9	P276	C2254	['Cosne']	Cosne
17	Transféré dans les prisons de Bordeaux pour être attaché à la chaîne de Guyenne qui va partir pour Marseille.	9	P789	C3665	['Bordeaux', 'Guyenne', 'Marseille']	Bordeaux,Guyenne,Marseille
17	Recruté à Paris. Déserteur. Expédié au Canada.	9	P822	C3724	['Paris', 'Canada']	Paris,Canada
18	Recruté à Paris. Déserteur. Expédié au Canada.	9	P857	C3797	['Paris', 'Canada']	Paris,Canada
22	Alias Bitteau. Ancien entrepreneur des fournitures de bois du département d'Anjou. Le sieur Courtin passera un marché avec lui.	9	P958	C4127	"[""département d'Anjou""]"	département d'Anjou
25	Recruté à Paris. Déserteur. Expédié au Canada.	9	P1138	C4540	['Paris', 'Canada']	Paris,Canada
36	Doit aller servir la Louisiane, comme sergent. Sera passager sur la Charente.	9	P1500	C5515	['Louisiane', 'Charente']	Louisiane,Charente
37	Cadet. Nommé enseigne dans les troupes de Saint Domingue.	9	P1600	C5744	['Saint Domingue']	Saint Domingue
39	Négociant à Cadix.	9	P1848	C6584	['Cadix']	Cadix
40	Enseigne de vaisseau. Va servir à Brest.	9	P1873	C6627	['Brest']	Brest
41	De Niort. Demande à vendre 120 chênes de sa propriété de Celle. Les faire visiter.	9	P1919	C6749	['Niort', 'Celle']	Niort,Celle
42	Tambour de la compagnie de Macnemara. Proposé pour la demi-solde.	9	P1963	C6840	['Macnemara']	Macnemara
43	Recruté à Paris. Déserteur. Expédié au Canada.	9	P2061	C7245	['Paris', 'Canada']	Paris,Canada
43	Négociant à Québec.	9	P2065	C7384	['Québec']	Québec
43	Rentré en France, sur le Rubis.	9	P2065	C7385	['France']	France
44	A acquis la seigneurie du Breuil, prêt de Rochefort, et prétend avoir des droits dans une métairie qui appartient au sieur Geslain.	9	P2132	C7529	['Breuil', 'Rochefort']	Breuil,Rochefort
45	Propriétaire du navire le Barentin, de La Rochelle. Porte des fusils à Saint Domingue.	9	P2195	C7678	['Barentin', 'La Rochelle', 'Saint Domingue']	Barentin,La Rochelle,Saint Domingue
47	Recruté à Paris. Déserteur. Expédié au Canada.	9	P2288	C7939	['Paris', 'Canada']	Paris,Canada
49	L'écrivain de Longueville lui a envoyé, par la Gironde, six billes de bois de Cayenne.	9	P2389	C8139	['Longueville', 'Gironde', 'Cayenne']	Longueville,Gironde,Cayenne
49	Habitant de Québec. Rentré en France, sur le Rubis.	9	P2394	C8147	['Québec', 'France']	Québec,France
49	Officier marinier. Chargé des réparations au port de Croix-de-Vie. Lui donner un petit bâtiment avec son équipage.	9	P2418	C8223	['Croix-de-Vie']	Croix-de-Vie
50	Supérieur du Séminaire des Missions étrangères, demande le passage de deux ecclésiastiques qu'il envoie au Canada. Les embarque sur le Rubis.	9	P2484	C8862	['Canada']	Canada
50	Jeune gentilhomme qui désire aller servir au Canada. L'accepter.	9	P2487	C8871	['Canada']	Canada
57	Négociant à La Rochelle. Consignataire de M. d'Orgeville.	9	P2952	C10828	['La Rochelle']	La Rochelle
58	Gentilhomme de Saintonge. A soumissionné, en 1734, pour une fourniture de bois à l'arsenal. Il y a perdu et demande qu'on lui remette les 600 livres qu'il redoit sur son avance de 1000 livres.	9	P2964	C10894	['Saintonge']	Saintonge
58	Sa demande est rejetée.	9	P2964	C10897	['Sa']	Sa
62	Jeune ecclésiastique du Canada venu en France pour y recevoir la prêtrise. Retournera à Québec par le Rubis. Gratification de 200 livres.	9	P3097	C11297	['Canada', 'France', 'Québec']	Canada,France,Québec
65	Missionnaire destiné pour l'Acadie. Passager sur le Japon.	9	P3211	C11582	['Acadie', 'Japon']	Acadie,Japon
65	Négociant à Québec.	9	P3220	C11624	['Québec']	Québec
65	Rentré en France sur le Rubis.	9	P3220	C11625	['France', 'Rubis']	France,Rubis
65	Recruté à Paris. Déserteur. Expédié au Canada.	9	P3249	C11699	['Paris', 'Canada']	Paris,Canada
66	Femme de Chef d'Escadre. M. de La Rochalar a créé pouvoir, à sa mort, lui faire rendre les honneurs militaires, comme cela se pratique à Brest. Sa Majesté n'a pas approuvé cet usage et déclare que les honneurs militaires ne seront rendus qu'aux seuls officiers, et pas à leurs femmes.	9	P3269	C11755	['Brest']	Brest
69	Cadet des Colonies nommé Enseigne dans les troupes de Saint Domingue.	9	P3390	C12120	['Enseigne', 'Saint Domingue']	Enseigne,Saint Domingue
73	Négociant de Bordeaux. A envoyé à Rochefort par son navire le Foudroyant, du goudron de la Louisiane. Le recevoir.	9	P3480	C12453	['Bordeaux', 'Rochefort', 'Louisiane']	Bordeaux,Rochefort,Louisiane
73	Procureur du Roi des Eaux et forêts. Demande la place de Procureur du Roi de la Prévôté de la Marine. Renseignements.	9	P3492	C12473	['Procureur du Roi de la Prévôté de la Marine']	Procureur du Roi de la Prévôté de la Marine
74	Recruté à Paris. Déserteur. Expédié au Canada.	9	P3508	C12634	['Paris', 'Canada']	Paris,Canada
76	Recruté à Paris. Déserteur. Expédié au Canada.	9	P3638	C13117	['Paris', 'Canada']	Paris,Canada
79	Contre-maître charpentier. L'envoyer en Auvergne pour l'exploitation des bois.	9	P3735	C13401	['Auvergne']	Auvergne
79	Envoyé à Saint Germain l'Hérin, en Auvergne. A touché 300 livres.	9	P3735	C13402	"[""Saint Germain l'Hérin"", 'Auvergne', 'A']"	Saint Germain l'Hérin,Auvergne,A
79	N'a pas pu revenir, à cause des glaces et des mauvais chemins dans l'hiver. Est utile au commissaire Tassin. Le laisser en Auvergne.	9	P3735	C13404	['Auvergne']	Auvergne
80	Rentré du Canada en France, sur le Rubis.	9	P3806	C13586	['Canada', 'France']	Canada,France
80	Recruté à Paris. Déserteur. Expédié au Canada.	9	P3823	C13620	['Paris', 'Canada']	Paris,Canada
81	Livres apportés de Québec dans les magasins de Rochefort.	9	P3852	C13727	['Québec', 'Rochefort']	Québec,Rochefort
86	Recruté à Paris. Déserteur. Expédié au Canada.	9	P4124	C15151	['Paris', 'Canada']	Paris,Canada
86	Boulanger. Demande à passer à Saint Domingue, avec sa femme.	9	P4133	C15191	['Saint Domingue']	Saint Domingue
89	Cadet. Nommé Enseigne dans les troupes de Saint Domingue.	9	P4365	C16268	['Saint Domingue']	Saint Domingue
92	Abbé de l'abbaye de Trizay. Coupe de bois.	9	P4505	C16791	['abbaye de Trizay']	abbaye de Trizay
94	De Riom. Désire aller servir dans les troupes du Canada. L'accepter.	9	P4570	C17032	['Riom', 'Canada']	Riom,Canada
97	Engagé pour servir dans les troupes du Canada.	9	P4745	C17508	['Canada']	Canada
97	Expédié au Canada où il servira comme soldat.	9	P4745	C17509	['Canada']	Canada
97	Habitant de Québec. Rentré en France sur le Rubis.	9	P4746	C17511	['Québec', 'France', 'Rubis']	Québec,France,Rubis
100	Recruté à Paris. Déserteur. Expédié au Canada.	9	P4854	C17959	['Paris', 'Canada']	Paris,Canada
102	Prêtre de congrégation de la mission de Rochefort.	9	P4923	C18089	['Rochefort']	Rochefort
104	Recruté à Paris. Déserteur. Expédié au Canada.	9	P5027	C18300	['Paris', 'Canada']	Paris,Canada
106	Enseigne de vaisseau. Embarqué sur la Néreïde.	9	P5128	C18518	['Néreïde']	Néreïde
107	Jeune ecclésiastique du Canada. Venu en France pour y recevoir la prêtrise. Retourne à Québec par le Rubis. Gratification de 200 livres.	9	P5166	C18603	['Canada', 'France', 'Québec']	Canada,France,Québec
107	Sergent dans la compagnie de Dusignan. Proposé pour la demi-solde.	9	P5180	C18668	['Dusignan']	Dusignan
108	Exploite les bois de la terre des Villeguier.	9	P5279	C18870	['terre des Villeguier']	terre des Villeguier
113	Recruté à Paris. Déserteur. Expédié au Canada.	9	P5526	C20126	['Paris', 'Canada']	Paris,Canada
139	Maître de la barque l'Elisabeth, chargée de brai pour Rochefort.	9	P5619	C20639	['Rochefort']	Rochefort
117	Lieutenant Général, en Poitou.	9	P5820	C21570	['Poitou']	Poitou
119	Traité passé avec lui pour l'affrètement de son navire la Toison d'Or, qui porte des munitions à la Louisiane, à raison de 84 livres le tonneau.	9	P5902	C21743	"[""Toison d'Or"", 'Louisiane']"	Toison d'Or,Louisiane
119	Propose son navire la Couronne pour le voyage de la Louisiane. Traiter avec lui.	9	P5902	C21742	['Couronne', 'Louisiane']	Couronne,Louisiane
132	Offre à la Marine 40 pieds d'ormes de fortes proportions qu'il a dans sa terre de Fontaine-Chalaudry, à 11 lieux de Rochefort.	9	P6562	C23514	['Fontaine-Chalaudry', 'Rochefort']	Fontaine-Chalaudry,Rochefort
132	Il a été martelé 1804 arbres dans ses bois de Fontaine-Chalandray. Marché.	9	P6562	C23510	['Fontaine-Chalandray']	Fontaine-Chalandray
132	Il a été martelé 1804 arbres dans ses bois de Fontaine-Chalandray. Marché.	9	P6562	C23511	['Fontaine-Chalandray']	Fontaine-Chalandray
132	Projet de marché à passer par M. de Ricouart avec M. le Compte de Laval pour la fourniture de 23165 pieds cubes de bois de chêne.	9	P6562	C23515	['M. de Ricouart']	M. de Ricouart
133	Sort du régiment des gardes françaises. Expédié au Canada.	9	P6654	C23989	['Canada']	Canada
134	Recruté à Paris. Déserteur. Expédié au Canada.	9	P6681	C24039	['Paris', 'Canada']	Paris,Canada
135	Faux-saunier. Expédié au Canada. Demande à emmener sa femme. Accordé.	9	P6700	C24124	['Faux-saunier', 'Canada']	Faux-saunier,Canada
135	Recruté à Paris. Déserteur. Expédié au Canada.	9	P6694	C24074	['Paris', 'Canada']	Paris,Canada
136	Recruté à Paris. Déserteur. Expédié au Canada.	9	P6749	C24205	['Paris', 'Canada']	Paris,Canada
136	Fils de commissaire des classes, de Nantes. Nommé Elève à Brest. Passe à Rochefort, à la solde de 360 livres	9	P6750	C24206	['Nantes', 'Brest', 'Rochefort']	Nantes,Brest,Rochefort
142	Recruté à Paris. Déserteur. Expédié au Canada.	9	P6886	C25314	['Paris', 'Canada']	Paris,Canada
144	Recruté à Paris. Déserteur. Expédié au Canada.	9	P7091	C25937	['Paris', 'Canada']	Paris,Canada
145	Matelot du quartier de Royan. Amputé du bras gauche, à la suite d'un accident dans l'arsenal à la demi-solde de 10 livres par mois.	9	P7104	C26027	['Royan']	Royan
147	Expédition de goudron, de Paris à Rochefort.	9	P7179	C26292	['Paris', 'Rochefort']	Paris,Rochefort
147	Commissaire de la Marine servant en France-Comté. Achat de 1000 bombes de 9 pouces pour Brest et Rochefort.	9	P7187	C26308	['France-Comté', 'Brest', 'Rochefort']	France-Comté,Brest,Rochefort
